Id,SalePrice
2734,146870.61500994881
2735,120451.7830522374
2736,135249.36855183123
2737,113632.85621362066
2738,131973.10787433406
2739,158135.4056976197
2740,136650.540911044
2741,125727.13027671352
2742,156911.3739968027
2743,133845.14674061953
2744,163909.51911852128
2745,153440.93385704415
2746,122970.0901260915
2747,150318.42234700097
2748,123559.81237946017
2749,129714.26217394782
2750,127413.74009548381
2751,129692.3841264382
2752,241742.47604181594
2753,162447.04416613455
2754,218812.5021043185
2755,137962.01659048555
2756,97133.37144155041
2757,81462.63374080887
2758,92191.2827207486
2759,153143.16744082622
2760,113941.20692219317
2761,129398.97841073383
2762,130492.00832821253
2763,226643.21014063043
2764,176621.14522302902
2765,310453.2137872198
2766,118833.26368457882
2767,85913.37963915303
2768,107057.93590263062
2769,117255.48393288553
2770,162908.76709711156
2771,111155.16903292939
2772,95127.20423621348
2773,152905.1202519305
2774,130503.4265092951
2775,115974.69425081987
2776,141328.66151168532
2777,151882.1882890901
2778,134492.6221310351
2779,97010.27871217969
2780,105398.19337275527
2781,103485.67888059652
2782,97299.55516071804
2783,88531.6883663186
2784,115790.38713372279
2785,133899.31039593907
2786,76841.31620149234
2787,125799.43422124676
2788,74714.16372884979
2789,169502.3859028613
2790,98374.88034820238
2791,108227.0191284564
2792,65442.33426615852
2793,148172.42312407374
2794,89915.13671940315
2795,116718.05187411213
2796,96484.43188002211
2797,194973.49951304003
2798,120254.958263803
2799,112299.08969335558
2800,78035.0712166482
2801,116214.25518124666
2802,125732.24496879685
2803,147516.22071128475
2804,140150.36388799976
2805,115799.72248171584
2806,85749.97969747931
2807,170079.24987043382
2808,145274.6239663765
2809,121801.90897310278
2810,126514.47818615104
2811,165638.87400154586
2812,173665.99100585232
2813,152191.00904893552
2814,148966.91279189804
2815,101226.33735909685
2816,228505.97081190866
2817,153233.08058540223
2818,129280.83705095031
2819,180007.9308979611
2820,128769.91050364343
2821,115423.7636374857
2822,202664.3005356397
2823,302497.80745926814
2824,155126.53719826424
2825,164658.92693404568
2826,130960.87780102094
2827,131272.5854328915
2828,214818.05067332368
2829,255458.71902459778
2830,218813.39458939523
2831,185974.53506002243
2832,225977.97654755958
2833,272466.64216748165
2834,204995.62031900845
2835,212931.166965211
2836,189137.74526432395
2837,173042.66380939135
2838,146433.10241995082
2839,182120.80970055662
2840,199013.01207424735
2841,196855.72319616165
2842,231744.24691017915
2843,148239.52213886968
2844,180182.08555537884
2845,123725.74235862981
2846,203626.39726083638
2847,208931.21621520008
2848,229705.88642690686
2849,202591.36065577634
2850,296901.18119532714
2851,226447.97717051575
2852,237600.88537187767
2853,234685.21712379053
2854,146373.7894852872
2855,208054.41852119504
2856,196555.91750622427
2857,191679.97516484043
2858,210842.79877440602
2859,121139.10502118348
2860,122452.26045245788
2861,128462.6050940062
2862,211689.83211347726
2863,130997.54729519355
2864,226221.85907801366
2865,146694.33601465318
2866,175214.49090206283
2867,96204.7876834262
2868,114737.4234959722
2869,106723.94813043225
2870,132008.12041404363
2871,97369.7916269379
2872,60160.27269066962
2873,102652.24444885002
2874,123591.91950545808
2875,116259.0785251472
2876,188747.63156496265
2877,125403.8961666741
2878,159334.49538223853
2879,121629.47165013944
2880,101382.8219447799
2881,137485.59780836583
2882,134879.78516727767
2883,164407.02320847524
2884,207899.4168353672
2885,158693.17430708493
2886,206813.00052860568
2887,115348.02217159797
2888,136693.72591557776
2889,71889.92508730703
2890,87004.57176557723
2891,128938.07754296089
2892,72295.33041618472
2893,93263.14382319563
2894,66511.72643820726
2895,270256.6058970383
2896,254329.5533827342
2897,196777.17398123987
2898,161207.2212016786
2899,212948.81737045432
2900,152390.37955636572
2901,196801.60979192436
2902,178259.5925176796
2903,326473.26121206087
2904,328109.89867167297
2905,79281.78518106662
2906,236855.36187192114
2907,119298.10412459161
2908,133835.20033012523
2909,154307.24454902732
2910,82593.99779617802
2911,90684.95055181623
2912,146575.22732306566
2913,95312.82384214198
2914,84801.61623591732
2915,92245.98055057878
2916,94966.65320308409
2917,172694.52278812265
2918,108943.34483644392
2919,243338.6309420432
